cooperative_id,name,province,district,subdistrict,latitude,longitude
31898,KOPERASI KELURAHAN MERAH PUTIH BABAT JERAWAT,JAWA TIMUR,KOTA SURABAYA,Pakal,-7.25416034,112.62248160
31967,KOPERASI KELURAHAN MERAH PUTIH SUMBER REJO KECAMATAN PAKAL,JAWA TIMUR,KOTA SURABAYA,Pakal,-7.21661303,112.60888200
23440,KOPERASI KELURAHAN MERAH PUTIH BENDUL MERISI,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.31007920,112.74128270
37723,KOPERASI KELURAHAN MERAH PUTIH MARGOREJO KECAMATAN WONOCOLO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.31546262,112.74112670
37806,KOPERASI KELURAHAN MERAH PUTIH SIWALANKERTO KECAMATAN WONOCOLO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.33701020,112.73943210
38316,KOPERASI KELURAHAN MERAH PUTIH JEMUR WONOSARI KECAMATAN WONOCOLO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.32384187,112.73833420
38438,KOPERASI KELURAHAN MERAH PUTIH SIDOSERMO,JAWA TIMUR,KOTA SURABAYA,Wonocolo,-7.30688180,112.75379960
23834,KOPERASI KELURAHAN MERAH PUTIH MEDOKAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.30763196,112.78156040
27913,KOPERASI KELURAHAN MERAH PUTIH NGINDEN JANGKUNGAN,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.30393254,112.76784490
35079,KOPERASI KELURAHAN MERAH PUTIH GEBANG PUTIH,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.28197879,112.78818090
40962,KOPERASI KELURAHAN MERAH PUTIH SEMOLOWARU,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.30072384,112.77970080
41884,KOPERASI KELURAHAN MERAH PUTIH KLAMPIS NGASEM KECAMATAN SUKOLILO,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.28903201,112.77745660
41898,KOPERASI KELURAHAN MERAH PUTIH MENUR PUMPUNGAN KECAMATAN SUKOLILO,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.29316536,112.76767240
44125,KOPERASI KELURAHAN MERAH PUTIH KEPUTIH,JAWA TIMUR,KOTA SURABAYA,Sukolilo,-7.29547530,112.80155210
24216,KOPERASI KELURAHAN MERAH PUTIH TAMBAK WEDI KECAMATAN KENJERAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.21190079,112.77442100
26548,KOPERASI KELURAHAN MERAH PUTIH BULAK BANTENG KECAMATAN KENJERAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.20692038,112.76540020
37783,KOPERASI KELURAHAN MERAH PUTIH SIDOTOPO WETAN KECAMATAN KENJERAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.22529267,112.76252560
58759,KOPERASI KELURAHAN MERAH PUTIH TANAH KALI KEDINDING,JAWA TIMUR,KOTA SURABAYA,Kenjeran,-7.22669705,112.77420060
26586,KOPERASI KELURAHAN MERAH PUTIH KUTISARI,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.33542631,112.74972730
26781,KOPERASI KELURAHAN MERAH PUTIH KENDANGSARI,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.32500295,112.75049330
29538,KOPERASI KELURAHAN MERAH PUTIH TENGGILIS MEJOYO,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.31993862,112.75811540
34913,KOPERASI KELURAHAN MERAH PUTIH PANJANG JIWO KECAMATAN TENGGILIS MEJOYO,JAWA TIMUR,KOTA SURABAYA,Tenggilis Mejoyo,-7.31142495,112.76236740
26655,KOPERASI KELURAHAN MERAH PUTIH WONOREJO KECAMATAN TEGALSARI,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.27112668,112.73173690
37673,KOPERASI KELURAHAN MERAH PUTIH KEDUNGDORO KECAMATAN TEGALSARI,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.26318730,112.73600650
37952,KOPERASI KELURAHAN MERAH PUTIH DR SOETOMO,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.28096082,112.73530040
43146,KOPERASI KELURAHAN MERAH PUTIH TEGALSARI KECAMATAN TEGALSARI KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.27088240,112.73555420
49295,KOPERASI KELURAHAN MERAH PUTIH KEPUTRAN KECAMATAN TEGALSARI KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Tegalsari,-7.28302827,112.74303750
27411,KOPERASI KELURAHAN MERAH PUTIH TANJUNGSARI KECAMATAN SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.26668283,112.69039230
28381,KOPERASI KELURAHAN MERAH PUTIH PUTAT GEDE KECAMATAN SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.28922672,112.70113620
30599,KOPERASI KELURAHAN MERAH PUTIH SONOKWIJENAN,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.27884892,112.69952550
31701,KOPERASI KELURAHAN MERAH PUTIH SIMOMULYO KECAMATAN SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.26230784,112.71119940
31854,KOPERASI KELURAHAN MERAH PUTIH SIMOMULYO BARU,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.26515079,112.70519170
35964,KOPERASI KELURAHAN MERAH PUTIH SUKOMANUNGGAL,JAWA TIMUR,KOTA SURABAYA,Sukomanunggal,-7.26344720,112.69712140
27604,KOPERASI KELURAHAN MERAH PUTIH SIDOTOPO KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.23046407,112.75141520
29262,KOPERASI KELURAHAN MERAH PUTIH UJUNG KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.20946632,112.74682510
33417,KOPERASI KELURAHAN MERAH PUTIH PEGIRIAN KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.22668458,112.75551120
37099,KOPERASI KELURAHAN MERAH PUTIH AMPEL KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.22908800,112.74355390
44127,KOPERASI KELURAHAN MERAH PUTIH WONOKUSUMO KECAMATAN SEMAMPIR,JAWA TIMUR,KOTA SURABAYA,Semampir,-7.21827624,112.75525260
27952,KOPERASI KELURAHAN MERAH PUTIH MANUKAN WETAN KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.24538462,112.66616630
37637,KOPERASI KELURAHAN MERAH PUTIH BANJAR SUGIHAN KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.25270051,112.65970580
37803,KOPERASI KELURAHAN MERAH PUTIH MANUKAN KULON,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.25910723,112.66640760
37883,KOPERASI KELURAHAN MERAH PUTIH TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.25899398,112.68593960
39681,KOPERASI KELURAHAN MERAH PUTIH KARANG POH KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.26759482,112.68053100
41894,KOPERASI KELURAHAN MERAH PUTIH BALONGSARI KECAMATAN TANDES,JAWA TIMUR,KOTA SURABAYA,Tandes,-7.25889490,112.67512390
28278,KOPERASI KELURAHAN MERAH PUTIH BUBUTAN KECAMATAN BUBUTAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.25142948,112.73272209
37932,KOPERASI KELURAHAN MERAH PUTIH JEPARA,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.24033880,112.70246130
39233,KOPERASI KELURAHAN MERAH PUTIH GUNDIH KECAMATAN BUBUTAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.24779310,112.72454670
39714,KOPERASI KELURAHAN MERAH PUTIH TEMBOK DUKUH,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.25314610,112.71687620
41230,KOPERASI KELURAHAN MERAH PUTIH ALUN ALUN CONTONG,JAWA TIMUR,KOTA SURABAYA,Bubutan,-7.24965182,112.73846220
28329,KOPERASI KELURAHAN MERAH PUTIH WIYUNG,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.31490540,112.69019770
37895,KOPERASI KELURAHAN MERAH PUTIH JAJARTUNGGAL KECAMATAN WIYUNG,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.31429930,112.69978540
38291,KOPERASI KELURAHAN MERAH PUTIH BABATAN KECAMATAN WIYUNG,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.30950170,112.67487320
39768,KOPERASI KELURAHAN MERAH PUTIH BALAS KLUMPRIK,JAWA TIMUR,KOTA SURABAYA,Wiyung,-7.32980338,112.68588630
29282,KOPERASI KELURAHAN MERAH PUTIH GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.26928310,112.74888900
30615,KOPERASI KELURAHAN MERAH PUTIH AIRLANGGA KECAMATAN GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.27529800,112.75736300
39749,KOPERASI KELURAHAN MERAH PUTIH PUCANG SEWU,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.28886943,112.75271030
41864,KOPERASI KELURAHAN MERAH PUTIH BARATAJAYA KECAMATAN GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.29697688,112.75931480
41873,KOPERASI KELURAHAN MERAH PUTIH MOJO KECAMATAN GUBENG KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.27088675,112.76815650
53072,KOPERASI KELURAHAN MERAH PUTIH KERTAJAYA KECAMATAN GUBENG,JAWA TIMUR,KOTA SURABAYA,Gubeng,-7.28227456,112.75642170
30604,KOPERASI KELURAHAN MERAH PUTIH MEDOKAN AYU,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.32400180,112.81342670
34898,KOPERASI KELURAHAN MERAH PUTIH RUNGKUT KIDUL,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.32916434,112.77298780
38505,KOPERASI KELURAHAN MERAH PUTIH PENJARINGANSARI,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.31977491,112.78608010
39018,KOPERASI KELURAHAN MERAH PUTIH WONOREJO KECAMATAN RUNGKUT,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.30755603,112.81590370
39732,KOPERASI KELURAHAN MERAH PUTIH KEDUNG BARUK,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.31564341,112.77744520
49595,KOPERASI KELURAHAN MERAH PUTIH KALIRUNGKUT,JAWA TIMUR,KOTA SURABAYA,Rungkut,-7.32145557,112.76625840
31789,KOPERASI KELURAHAN MERAH PUTIH KANDANGAN KECAMATAN BENOWO,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.24770162,112.65112840
35101,KOPERASI KELURAHAN MERAH PUTIH ROMOKALISARI KECAMATAN BENOWO,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.19807080,112.64423270
41243,KOPERASI KELURAHAN MERAH PUTIH TAMBAK OSOWILANGUN,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.22056919,112.65218820
41846,KOPERASI KELURAHAN MERAH PUTIH SEMEMI KECAMATAN BENOWO,JAWA TIMUR,KOTA SURABAYA,Benowo,-7.24811660,112.63862220
34169,KOPERASI KELURAHAN MERAH PUTIH KEDURUS,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.31730410,112.70692490
38230,KOPERASI KELURAHAN MERAH PUTIH KEBRAON,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.33038789,112.70026650
41851,KOPERASI KELURAHAN MERAH PUTIH WARUGUNUNG KECAMATAN KARANG PILANG,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.34157032,112.67184050
48362,KOPERASI KELURAHAN MERAH PUTIH KARANG PILANG KECAMATAN KARANG PILANG KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,-7.34057717,112.68993670
35087,KOPERASI KELURAHAN MERAH PUTIH SUKOLILO BARU KECAMATAN BULAK,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.24839075,112.80053050
39325,KOPERASI KELURAHAN MERAH PUTIH KENJERAN,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.24322970,112.79517730
43065,KOPERASI KELURAHAN MERAH PUTIH KEDUNG COWEK KECAMATAN BULAK,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.21808363,112.78223020
47628,KOPERASI KELURAHAN MERAH PUTIH BULAK KECAMATAN BULAK,JAWA TIMUR,KOTA SURABAYA,Bulak,-7.22930726,112.78601220
35774,KOPERASI KELURAHAN MERAH PUTIH PERAK BARAT,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.22006244,112.72332750
35777,KOPERASI KELURAHAN MERAH PUTIH DUPAK,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.24316450,112.70153710
38486,KOPERASI KELURAHAN MERAH PUTIH KREMBANGAN SELATAN,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.23862132,112.73511230
39721,KOPERASI KELURAHAN MERAH PUTIH MOROKREMBANGAN,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.23571600,112.72281100
40721,KOPERASI KELURAHAN MERAH PUTIH KEMAYORAN KECAMATAN KREMBANGAN,JAWA TIMUR,KOTA SURABAYA,Krembangan,-7.23773266,112.72870070
37178,KOPERASI KELURAHAN MERAH PUTIH DUKUH MENANGGAL,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.34378700,112.72330400
37814,KOPERASI KELURAHAN MERAH PUTIH MENANGGAL,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.34142990,112.72273380
40361,KOPERASI KELURAHAN MERAH PUTIH GAYUNGAN,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.33290359,112.72490120
56084,KOPERASI KELURAHAN MERAH PUTIH KETINTANG,JAWA TIMUR,KOTA SURABAYA,Gayungan,-7.31776334,112.73092000
37645,KOPERASI KELURAHAN MERAH PUTIH GUNUNG ANYAR,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.33880294,112.78888870
39738,KOPERASI KELURAHAN MERAH PUTIH RUNGKUT MENANGGAL KECAMATAN GUNUNG ANYAR,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.33709300,112.77259650
39755,KOPERASI KELURAHAN MERAH PUTIH GUNUNG ANYAR TAMBAK,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.33813153,112.81362570
50248,KOPERASI KELURAHAN MERAH PUTIH RUNGKUT TENGAH,JAWA TIMUR,KOTA SURABAYA,Gunung Anyar,-7.33316270,112.76683810
37648,KOPERASI KELURAHAN MERAH PUTIH KEBONSARI KECAMATAN JAMBANGAN,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.32825030,112.71307450
39049,KOPERASI KELURAHAN MERAH PUTIH PAGESANGAN KECAMATAN JAMBANGAN,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.33465054,112.71273230
39802,KOPERASI KELURAHAN MERAH PUTIH KARAH,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.31130185,112.71508010
43934,KOPERASI KELURAHAN MERAH PUTIH JAMBANGAN KECAMATAN JAMBANGAN,JAWA TIMUR,KOTA SURABAYA,Jambangan,-7.31920036,112.71436290
37688,KOPERASI KELURAHAN MERAH PUTIH GUNUNG SARI KECAMATAN DUKUH PAKIS KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.30279738,112.71594770
37782,KOPERASI KELURAHAN MERAH PUTIH DUKUH PAKIS KECAMATAN DUKUH PAKIS,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.29299732,112.71029260
38358,KOPERASI KELURAHAN MERAH PUTIH PRADAH KALIKENDAL,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.29002124,112.68938500
48398,KOPERASI KELURAHAN MERAH PUTIH DUKUH KUPANG KECAMATAN DUKUH PAKIS KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Dukuh Pakis,-7.28113273,112.70899620
37862,KOPERASI KELURAHAN MERAH PUTIH LIDAH KULON KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.30403252,112.65594140
38572,KOPERASI KELURAHAN MERAH PUTIH LAKARSANTRI KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.29898633,112.63431900
38602,KOPERASI KELURAHAN MERAH PUTIH BANGKINGAN KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.32378621,112.65680580
41240,KOPERASI KELURAHAN MERAH PUTIH SUMUR WELUT,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.32546425,112.67179432
41868,KOPERASI KELURAHAN MERAH PUTIH JERUK KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.30280434,112.64377790
74763,KOPERASI KELURAHAN MERAH PUTIH LIDAH WETAN KECAMATAN LAKARSANTRI,JAWA TIMUR,KOTA SURABAYA,Lakarsantri,-7.30557400,112.66806510
37935,KOPERASI KELURAHAN MERAH PUTIH BONGKARAN BERKAH JAYA,JAWA TIMUR,KOTA SURABAYA,Pabean Cantian,-7.24392422,112.74511140
41238,KOPERASI KELURAHAN MERAH PUTIH NYAMPLUNGAN,JAWA TIMUR,KOTA SURABAYA,Pabean Cantian,-7.23575401,112.74151360
41888,KOPERASI KELURAHAN MERAH PUTIH KREMBANGAN UTARA KECAMATAN PABEAN CANTIAN,JAWA TIMUR,KOTA SURABAYA,Pabean Cantian,-7.22891136,112.73525100
43189,KOPERASI KELURAHAN MERAH PUTIH TANJUNG PERAK KECAMATAN PABEAN CANTIAN KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Pabean Cantian,-7.22362930,112.73383710
40716,KOPERASI KELURAHAN MERAH PUTIH GENTING KALIANAK KECAMATAN ASEMROWO KOTA SURABAYA,JAWA TIMUR,KOTA SURABAYA,Asem Rowo,-7.23376440,112.69380270
44803,KOPERASI KELURAHAN MERAH PUTIH TAMBAK SARIOSO,JAWA TIMUR,KOTA SURABAYA,Asem Rowo,-7.22512490,112.66453870
47818,KOPERASI KELURAHAN MERAH PUTIH ASEMROWO KECAMATAN ASEMROWO,JAWA TIMUR,KOTA SURABAYA,Asem Rowo,-7.24769552,112.70478450
113,KOPERASI DESA MERAH PUTIH MOJOSARIREJO,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.34960100,112.59612850
115,KOPERASI DESA MERAH PUTIH WEDOROANOM,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.32661240,112.59402000
135,KOPERASI DESA MERAH PUTIH BAMBE,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.35108370,112.65876710
150,KOPERASI DESA MERAH PUTIH TENARU,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.34990070,112.62298060
167,KOPERASI DESA MERAH PUTIH RANDEGANSARI,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.32224480,112.63307600
179,KOPERASI DESA MERAH PUTIH KESAMBEN WETAN,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.34756600,112.61902660
182,KOPERASI DESA MERAH PUTIH SUMPUT KECAMATAN DRIYOREJO,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.35339010,112.60461400
192,KOPERASI DESA MERAH PUTIH BANJARAN KECAMATAN DRIYOREJO,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.35973560,112.57890180
195,KOPERASI DESA MERAH PUTIH DRIYOREJO,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.36544990,112.61860000
268,KOPERASI DESA MERAH PUTIH CANGKIR,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.36281950,112.63786420
298,KOPERASI DESA MERAH PUTIH MULUNG,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.34387310,112.63817710
341,KOPERASI DESA MERAH PUTIH KARANGANDONG,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.35521310,112.56785390
507,KOPERASI DESA MERAH PUTIH PETIKEN,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.34342000,112.63366310
604,KOPERASI DESA MERAH PUTIH GADUNG,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.32308420,112.63178370
717,KOPERASI DESA MERAH PUTIH TANJUNGAN KECAMATAN DRIYOREJO,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.35435110,112.58899930
2693,KOPERASI DESA MERAH PUTIH KRIKILAN,JAWA TIMUR,KAB. GRESIK,Driyorejo,-7.37043190,112.59318390
117,KOPERASI DESA MERAH PUTIH TLOGOBENDUNG,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15941036,112.65440270
138,KOPERASI KELURAHAN MERAH PUTIH SUKORAME KECAMATAN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15880563,112.64890940
191,KOPERASI DESA MERAH PUTIH PULOPANCIKAN,JAWA TIMUR,KAB. GRESIK,Gresik,-7.16005927,112.66074840
196,KOPERASI KELURAHAN MERAH PUTIH KEBUNGSON,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15292210,112.65807400
217,KOPERASI KELURAHAN MERAH PUTIH NGIPIK KECAMATAN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15269410,112.63435280
248,KOPERASI KELURAHAN MERAH PUTIH SUKODONO KECAMATAN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15572900,112.64552150
629,KOPERASI KELURAHAN MERAH PUTIH KARANGPOH,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15353316,112.65207990
640,KOPERASI DESA MERAH PUTIH GAPUROSUKOLILO,JAWA TIMUR,KAB. GRESIK,Gresik,-7.16069270,112.65654770
645,KOPERASI KELURAHAN MERAH PUTIH TRATE,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15565993,112.65209730
649,KOPERASI KELURAHAN MERAH PUTIH PEKAUMAN KECAMATAN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15727430,112.65412370
654,KOPERASI KELURAHAN MERAH PUTIH BEDILAN,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15526900,112.65558580
657,KOPERASI KELURAHAN MERAH PUTIH KEMUTERAN,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15195410,112.65146490
662,KOPERASI KELURAHAN MERAH PUTIH TLOGOPOJOK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15119010,112.64488590
664,KOPERASI KELURAHAN MERAH PUTIH LUMPUR,JAWA TIMUR,KAB. GRESIK,Gresik,-7.14899909,112.65094230
670,KOPERASI KELURAHAN MERAH PUTIH TLOGOPATUT KECAMATAN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.16293860,112.64329690
767,KOPERASI KELURAHAN MERAH PUTIH KROMAN,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15194000,112.65499900
773,KOPERASI KELURAHAN MERAH PUTIH KARANGTURI KECAMATAN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.15487480,112.64982010
782,KOPERASI DESA MERAH PUTIH SIDORUKUN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.17290270,112.66450060
791,KOPERASI DESA MERAH PUTIH KRAMATINGGIL,JAWA TIMUR,KAB. GRESIK,Gresik,-7.17163266,112.65845330
914,KOPERASI KELURAHAN MERAH PUTIH PEKELINGAN,JAWA TIMUR,KAB. GRESIK,Gresik,-7.14981078,112.65694860
3789,KOPERASI KELURAHAN MERAH PUTIH SIDOKUMPUL KECAMATAN GRESIK,JAWA TIMUR,KAB. GRESIK,Gresik,-7.16303897,112.65097190
118,KOPERASI DESA MERAH PUTIH PRUPUH,JAWA TIMUR,KAB. GRESIK,Panceng,-6.91702869,112.46013160
228,KOPERASI DESA MERAH PUTIH DALEGAN,JAWA TIMUR,KAB. GRESIK,Panceng,-6.89781590,112.46435160
321,KOPERASI DESA MERAH PUTIH SUMURBER,JAWA TIMUR,KAB. GRESIK,Panceng,-6.94784870,112.42914440
1083,KOPERASI DESA MERAH PUTIH CAMPUREJO KECAMATAN PANCENG,JAWA TIMUR,KAB. GRESIK,Panceng,-6.88473200,112.45207440
1290,KOPERASI DESA MERAH PUTIH SUROWITI,JAWA TIMUR,KAB. GRESIK,Panceng,-6.93341168,112.45290060
1292,KOPERASI DESA MERAH PUTIH WOTAN KECAMATAN PANCENG,JAWA TIMUR,KAB. GRESIK,Panceng,-6.94419843,112.48471010
1301,KOPERASI DESA MERAH PUTIH DOUDO,JAWA TIMUR,KAB. GRESIK,Panceng,-6.95689815,112.50000040
1345,KOPERASI DESA MERAH PUTIH SUKODONO KECAMATAN PANCENG,JAWA TIMUR,KAB. GRESIK,Panceng,-6.95385633,112.46258250
1402,KOPERASI DESA MERAH PUTIH PANTENAN,JAWA TIMUR,KAB. GRESIK,Panceng,-6.91733433,112.43887074
1417,KOPERASI DESA MERAH PUTIH SERAH,JAWA TIMUR,KAB. GRESIK,Panceng,-6.94971870,112.44438570
1447,KOPERASI DESA MERAH PUTIH KETANEN KECAMATAN PANCENG,JAWA TIMUR,KAB. GRESIK,Panceng,-6.92466670,112.44144440
1450,KOPERASI DESA MERAH PUTIH BANYUTENGAH,JAWA TIMUR,KAB. GRESIK,Panceng,-6.89404190,112.45074720
1493,KOPERASI DESA MERAH PUTIH SIWALAN,JAWA TIMUR,KAB. GRESIK,Panceng,-6.93883795,112.43077480
1526,KOPERASI DESA MERAH PUTIH PETUNG KECAMATAN PANCENG,JAWA TIMUR,KAB. GRESIK,Panceng,-6.97094300,112.47909300
119,KOPERASI DESA MERAH PUTIH WRINGINANOM,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.39924430,112.52995780
121,KOPERASI DESA MERAH PUTIH SUMENGKO KECAMATAN WRINGINANOM,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.39127811,112.55692996
137,KOPERASI DESA MERAH PUTIH KEDUNGANYAR,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.39806000,112.50286700
142,KOPERASI DESA MERAH PUTIH SOOKO KECAMATAN WRINGINANOM,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.34990540,112.52303470
279,KOPERASI DESA MERAH PUTIH MONDOLUKU,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.34865960,112.49537000
365,KOPERASI DESA MERAH PUTIH SEMBUNG,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.38390670,112.52245310
602,KOPERASI DESA MERAH PUTIH LEBANIWARAS,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.40399540,112.54409330
625,KOPERASI DESA MERAH PUTIH SUMBERWARU KECAMATAN WRINGINANOM,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.38764870,112.50863140
628,KOPERASI DESA MERAH PUTIH WATESTANJUNG KECAMATAN WRINGINANOM,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.36950300,112.54714830
630,KOPERASI DESA MERAH PUTIH LEBANISUKO,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.38840400,112.54716230
643,KOPERASI DESA MERAH PUTIH PASINANLEMAHPUTIH,JAWA TIMUR,KAB. GRESIK,Wringinanom,-7.38137820,112.56146130
