cooperative_id,landcover_code,landcover
28403,10,Tree cover
32429,10,Tree cover
49871,10,Tree cover
55056,30,Grassland
60065,50,Built-up
69717,10,Tree cover
82309,10,Tree cover
10476,10,Tree cover
20699,10,Tree cover
22720,10,Tree cover
24953,10,Tree cover
26993,10,Tree cover
30639,10,Tree cover
40577,10,Tree cover
41406,30,Grassland
45453,10,Tree cover
45731,30,Grassland
54812,10,Tree cover
57091,10,Tree cover
59593,10,Tree cover
60961,10,Tree cover
62215,10,Tree cover
67089,10,Tree cover
67092,10,Tree cover
68482,10,Tree cover
75707,10,Tree cover
77553,10,Tree cover
12156,10,Tree cover
20296,10,Tree cover
28904,10,Tree cover
44409,10,Tree cover
59217,50,Built-up
59253,10,Tree cover
62214,30,Grassland
66021,10,Tree cover
69004,10,Tree cover
72382,10,Tree cover
77828,10,Tree cover
12548,10,Tree cover
13252,30,Grassland
16189,10,Tree cover
22209,10,Tree cover
22751,10,Tree cover
27473,10,Tree cover
27777,40,Cropland
39357,10,Tree cover
46910,10,Tree cover
50537,10,Tree cover
51469,10,Tree cover
57308,10,Tree cover
12892,50,Built-up
48188,10,Tree cover
53588,10,Tree cover
64081,10,Tree cover
74392,10,Tree cover
76170,10,Tree cover
78581,50,Built-up
81264,10,Tree cover
82189,10,Tree cover
82381,10,Tree cover
13047,10,Tree cover
15029,50,Built-up
19814,10,Tree cover
26113,10,Tree cover
55454,10,Tree cover
59203,10,Tree cover
63992,10,Tree cover
64036,10,Tree cover
67052,10,Tree cover
74455,10,Tree cover
87643,10,Tree cover
15329,10,Tree cover
41339,40,Cropland
54041,10,Tree cover
55861,10,Tree cover
56690,10,Tree cover
68268,30,Grassland
70285,10,Tree cover
70782,10,Tree cover
71276,40,Cropland
75797,50,Built-up
16025,10,Tree cover
22280,50,Built-up
22594,10,Tree cover
32187,10,Tree cover
48532,50,Built-up
61964,30,Grassland
74161,50,Built-up
76398,50,Built-up
77726,10,Tree cover
78157,50,Built-up
17173,30,Grassland
18682,10,Tree cover
19727,10,Tree cover
20026,10,Tree cover
20708,10,Tree cover
21100,10,Tree cover
21644,30,Grassland
22071,10,Tree cover
22108,10,Tree cover
22247,10,Tree cover
22859,10,Tree cover
24096,10,Tree cover
24529,50,Built-up
25274,50,Built-up
25386,10,Tree cover
25450,10,Tree cover
25533,10,Tree cover
27063,30,Grassland
27227,50,Built-up
28445,10,Tree cover
40778,10,Tree cover
50638,10,Tree cover
53583,10,Tree cover
56195,10,Tree cover
59241,30,Grassland
59252,50,Built-up
60939,30,Grassland
67022,10,Tree cover
68108,10,Tree cover
73013,10,Tree cover
77690,10,Tree cover
80620,10,Tree cover
81958,10,Tree cover
17822,10,Tree cover
18598,10,Tree cover
18976,10,Tree cover
24440,10,Tree cover
25237,50,Built-up
31748,10,Tree cover
32234,10,Tree cover
35866,10,Tree cover
38680,10,Tree cover
42170,10,Tree cover
73044,10,Tree cover
73351,50,Built-up
75110,10,Tree cover
75708,10,Tree cover
76120,10,Tree cover
76210,10,Tree cover
76218,10,Tree cover
76254,30,Grassland
76309,10,Tree cover
76353,10,Tree cover
78187,10,Tree cover
78992,10,Tree cover
3042,10,Tree cover
3069,30,Grassland
5761,10,Tree cover
6897,10,Tree cover
7575,10,Tree cover
10967,10,Tree cover
32341,10,Tree cover
53628,10,Tree cover
59221,30,Grassland
61373,10,Tree cover
61491,10,Tree cover
62193,10,Tree cover
63772,10,Tree cover
63783,10,Tree cover
63894,10,Tree cover
67952,10,Tree cover
68407,10,Tree cover
70457,10,Tree cover
71108,10,Tree cover
5795,10,Tree cover
6728,10,Tree cover
9824,10,Tree cover
30054,50,Built-up
30192,10,Tree cover
31207,10,Tree cover
36227,10,Tree cover
38054,50,Built-up
59211,50,Built-up
59272,30,Grassland
7567,10,Tree cover
7576,30,Grassland
7578,10,Tree cover
9712,10,Tree cover
11157,95,Mangrove
51276,10,Tree cover
70637,10,Tree cover
7571,10,Tree cover
7574,10,Tree cover
9934,10,Tree cover
11147,10,Tree cover
11154,10,Tree cover
14246,10,Tree cover
16610,30,Grassland
16729,30,Grassland
20133,40,Cropland
20395,10,Tree cover
29782,10,Tree cover
36197,10,Tree cover
66050,10,Tree cover
9930,10,Tree cover
11134,10,Tree cover
11141,10,Tree cover
11148,10,Tree cover
11904,10,Tree cover
14238,10,Tree cover
16988,10,Tree cover
23938,10,Tree cover
23995,30,Grassland
24850,10,Tree cover
29785,10,Tree cover
30295,10,Tree cover
36176,10,Tree cover
40378,10,Tree cover
66760,10,Tree cover
68732,10,Tree cover
11121,10,Tree cover
11146,10,Tree cover
24049,10,Tree cover
29550,10,Tree cover
31309,10,Tree cover
40678,10,Tree cover
40683,40,Cropland
40731,30,Grassland
52040,10,Tree cover
59235,10,Tree cover
26780,10,Tree cover
27513,10,Tree cover
31583,10,Tree cover
36218,10,Tree cover
38497,50,Built-up
39489,40,Cropland
40154,10,Tree cover
40320,10,Tree cover
40381,10,Tree cover
46997,10,Tree cover
66006,50,Built-up
35532,10,Tree cover
45252,10,Tree cover
51287,10,Tree cover
51291,10,Tree cover
53569,10,Tree cover
54061,10,Tree cover
36194,10,Tree cover
40371,30,Grassland
47197,10,Tree cover
54046,10,Tree cover
55543,10,Tree cover
36535,10,Tree cover
38441,10,Tree cover
40248,10,Tree cover
40256,10,Tree cover
50429,10,Tree cover
50557,10,Tree cover
53595,10,Tree cover
54050,10,Tree cover
54058,30,Grassland
57568,10,Tree cover
69926,10,Tree cover
70914,10,Tree cover
40533,10,Tree cover
45247,10,Tree cover
45248,10,Tree cover
45250,10,Tree cover
50512,10,Tree cover
50561,10,Tree cover
51362,10,Tree cover
42609,10,Tree cover
45249,10,Tree cover
46838,10,Tree cover
53589,10,Tree cover
60078,10,Tree cover
64399,10,Tree cover
3990,10,Tree cover
9671,10,Tree cover
14735,10,Tree cover
27539,10,Tree cover
42102,10,Tree cover
59904,30,Grassland
12352,10,Tree cover
17574,10,Tree cover
23738,10,Tree cover
31232,10,Tree cover
31256,10,Tree cover
31695,10,Tree cover
35586,10,Tree cover
42066,10,Tree cover
12596,10,Tree cover
12703,10,Tree cover
19217,10,Tree cover
28345,10,Tree cover
31622,10,Tree cover
39929,50,Built-up
45679,10,Tree cover
49730,10,Tree cover
59663,10,Tree cover
63832,10,Tree cover
14542,10,Tree cover
14833,10,Tree cover
18781,10,Tree cover
25227,10,Tree cover
27820,10,Tree cover
27900,10,Tree cover
21300,10,Tree cover
21848,10,Tree cover
25347,10,Tree cover
27127,10,Tree cover
27782,10,Tree cover
40873,10,Tree cover
41392,10,Tree cover
42367,10,Tree cover
28189,10,Tree cover
31806,10,Tree cover
32053,10,Tree cover
41451,10,Tree cover
41952,10,Tree cover
42311,10,Tree cover
42335,10,Tree cover
42384,10,Tree cover
45688,10,Tree cover
45700,10,Tree cover
57209,10,Tree cover
57211,10,Tree cover
30498,10,Tree cover
41592,10,Tree cover
45713,10,Tree cover
45721,10,Tree cover
45760,10,Tree cover
48220,10,Tree cover
48653,10,Tree cover
48670,30,Grassland
49743,10,Tree cover
49898,10,Tree cover
50654,95,Mangrove
55137,10,Tree cover
56599,10,Tree cover
56909,10,Tree cover
59277,10,Tree cover
64640,10,Tree cover
4074,10,Tree cover
39002,10,Tree cover
39237,10,Tree cover
39251,10,Tree cover
39261,10,Tree cover
39710,10,Tree cover
39713,10,Tree cover
39715,10,Tree cover
39758,50,Built-up
4318,40,Cropland
4902,80,Water
6508,10,Tree cover
7572,30,Grassland
7579,10,Tree cover
9681,10,Tree cover
20421,10,Tree cover
26645,10,Tree cover
26657,10,Tree cover
29705,10,Tree cover
33359,10,Tree cover
36622,10,Tree cover
38499,10,Tree cover
39245,10,Tree cover
55067,10,Tree cover
55083,30,Grassland
7570,10,Tree cover
33373,10,Tree cover
39733,30,Grassland
44711,50,Built-up
49166,10,Tree cover
49182,10,Tree cover
53600,10,Tree cover
53607,40,Cropland
55552,10,Tree cover
7580,10,Tree cover
9676,10,Tree cover
9927,50,Built-up
26658,10,Tree cover
26673,10,Tree cover
33376,10,Tree cover
39000,10,Tree cover
39736,30,Grassland
40448,10,Tree cover
48204,10,Tree cover
49768,10,Tree cover
50006,10,Tree cover
50386,10,Tree cover
50409,10,Tree cover
61570,10,Tree cover
67554,10,Tree cover
11918,30,Grassland
11923,30,Grassland
11926,30,Grassland
11927,40,Cropland
21986,30,Grassland
26671,10,Tree cover
27153,30,Grassland
40686,10,Tree cover
40690,30,Grassland
40700,10,Tree cover
40708,10,Tree cover
53571,10,Tree cover
11925,30,Grassland
33358,10,Tree cover
33361,10,Tree cover
33369,30,Grassland
33423,10,Tree cover
33428,40,Cropland
33434,50,Built-up
39020,10,Tree cover
66020,10,Tree cover
66038,10,Tree cover
67065,10,Tree cover
11928,10,Tree cover
40707,50,Built-up
40743,50,Built-up
41363,10,Tree cover
44537,10,Tree cover
50728,10,Tree cover
18124,10,Tree cover
33431,10,Tree cover
34289,10,Tree cover
43221,30,Grassland
48841,10,Tree cover
19936,10,Tree cover
19981,30,Grassland
20162,10,Tree cover
20270,30,Grassland
20559,10,Tree cover
34288,10,Tree cover
35269,10,Tree cover
49186,10,Tree cover
22708,10,Tree cover
33435,10,Tree cover
41382,10,Tree cover
41384,10,Tree cover
46971,10,Tree cover
50399,10,Tree cover
26644,10,Tree cover
33439,10,Tree cover
39256,10,Tree cover
46975,10,Tree cover
50706,50,Built-up
53577,10,Tree cover
58126,10,Tree cover
26647,10,Tree cover
26666,10,Tree cover
27427,10,Tree cover
29489,50,Built-up
29521,10,Tree cover
29666,10,Tree cover
29738,30,Grassland
29801,10,Tree cover
30349,10,Tree cover
36205,10,Tree cover
34298,10,Tree cover
53633,10,Tree cover
59222,30,Grassland
60092,30,Grassland
62548,10,Tree cover
36217,10,Tree cover
40442,10,Tree cover
41358,30,Grassland
44483,10,Tree cover
47210,10,Tree cover
47236,10,Tree cover
49170,10,Tree cover
62317,10,Tree cover
62519,10,Tree cover
62565,30,Grassland
39244,10,Tree cover
40145,40,Cropland
40152,30,Grassland
40153,10,Tree cover
40156,10,Tree cover
40685,30,Grassland
40691,10,Tree cover
40728,10,Tree cover
40745,30,Grassland
41362,10,Tree cover
41365,10,Tree cover
41370,10,Tree cover
44720,10,Tree cover
40830,50,Built-up
50688,10,Tree cover
62338,10,Tree cover
62371,10,Tree cover
63932,10,Tree cover
41310,10,Tree cover
48190,10,Tree cover
57554,10,Tree cover
57603,10,Tree cover
59236,10,Tree cover
59245,10,Tree cover
62325,10,Tree cover
63856,10,Tree cover
55365,10,Tree cover
55440,50,Built-up
59247,10,Tree cover
59260,50,Built-up
61525,50,Built-up
63816,10,Tree cover
70909,10,Tree cover
59243,50,Built-up
62299,10,Tree cover
62329,10,Tree cover
62361,50,Built-up
62374,10,Tree cover
62461,10,Tree cover
67825,10,Tree cover
4706,30,Grassland
41017,10,Tree cover
42777,10,Tree cover
50575,10,Tree cover
56877,10,Tree cover
56896,10,Tree cover
56901,30,Grassland
56903,10,Tree cover
56992,10,Tree cover
56999,10,Tree cover
61362,10,Tree cover
61479,10,Tree cover
62001,10,Tree cover
62150,10,Tree cover
64001,10,Tree cover
67834,10,Tree cover
5035,10,Tree cover
7759,10,Tree cover
7792,10,Tree cover
9389,10,Tree cover
9398,10,Tree cover
15871,10,Tree cover
20696,50,Built-up
20889,10,Tree cover
35331,10,Tree cover
38258,10,Tree cover
40208,10,Tree cover
50003,10,Tree cover
59234,10,Tree cover
64023,10,Tree cover
67087,10,Tree cover
70329,10,Tree cover
5435,10,Tree cover
5619,10,Tree cover
6642,10,Tree cover
9236,10,Tree cover
12982,10,Tree cover
38348,10,Tree cover
39412,10,Tree cover
41015,10,Tree cover
42781,10,Tree cover
54169,10,Tree cover
72272,10,Tree cover
19803,10,Tree cover
20703,10,Tree cover
21451,10,Tree cover
25082,10,Tree cover
40418,50,Built-up
42773,10,Tree cover
42774,10,Tree cover
59266,50,Built-up
59526,10,Tree cover
70340,10,Tree cover
70783,10,Tree cover
20012,10,Tree cover
20705,10,Tree cover
20768,10,Tree cover
20875,10,Tree cover
20964,30,Grassland
21592,10,Tree cover
24754,10,Tree cover
24913,10,Tree cover
27105,10,Tree cover
27679,10,Tree cover
64342,10,Tree cover
67038,10,Tree cover
25098,10,Tree cover
25122,10,Tree cover
27496,10,Tree cover
56996,50,Built-up
59271,10,Tree cover
59302,10,Tree cover
59560,10,Tree cover
64037,10,Tree cover
82984,10,Tree cover
28234,10,Tree cover
28247,10,Tree cover
59248,10,Tree cover
59268,10,Tree cover
72164,10,Tree cover
72213,10,Tree cover
73020,10,Tree cover
73801,10,Tree cover
73814,10,Tree cover
73882,10,Tree cover
74248,10,Tree cover
38521,10,Tree cover
38788,10,Tree cover
38800,10,Tree cover
61571,50,Built-up
67082,30,Grassland
70314,10,Tree cover
39549,10,Tree cover
40271,10,Tree cover
40458,10,Tree cover
50168,10,Tree cover
50747,30,Grassland
61385,10,Tree cover
64379,10,Tree cover
73448,10,Tree cover
42772,10,Tree cover
42775,10,Tree cover
48535,10,Tree cover
62070,50,Built-up
63921,10,Tree cover
64011,10,Tree cover
67079,10,Tree cover
68611,10,Tree cover
70592,10,Tree cover
73523,10,Tree cover
73823,10,Tree cover
59197,10,Tree cover
59246,50,Built-up
59250,30,Grassland
61476,10,Tree cover
63898,10,Tree cover
68895,10,Tree cover
69400,10,Tree cover
69532,30,Grassland
70333,10,Tree cover
70830,10,Tree cover
71233,10,Tree cover
71421,10,Tree cover
71475,10,Tree cover
66012,10,Tree cover
66031,10,Tree cover
68341,10,Tree cover
68939,10,Tree cover
69084,10,Tree cover
69165,10,Tree cover
69254,10,Tree cover
69363,10,Tree cover
69388,30,Grassland
69465,30,Grassland
69478,30,Grassland
69617,10,Tree cover
69625,10,Tree cover
69626,10,Tree cover
70009,10,Tree cover
70475,10,Tree cover
71023,30,Grassland
71275,10,Tree cover
72157,10,Tree cover
72312,10,Tree cover
5706,10,Tree cover
5981,10,Tree cover
6119,10,Tree cover
6170,10,Tree cover
6181,10,Tree cover
11291,10,Tree cover
11454,95,Mangrove
12561,10,Tree cover
26918,30,Grassland
26948,10,Tree cover
26976,10,Tree cover
26989,30,Grassland
30650,10,Tree cover
30695,10,Tree cover
30931,30,Grassland
40586,30,Grassland
61485,30,Grassland
75679,30,Grassland
83052,10,Tree cover
83759,10,Tree cover
83964,10,Tree cover
84164,10,Tree cover
84181,10,Tree cover
12607,10,Tree cover
15259,10,Tree cover
15265,30,Grassland
15273,10,Tree cover
15278,10,Tree cover
15281,10,Tree cover
22520,30,Grassland
30575,10,Tree cover
71385,10,Tree cover
83062,10,Tree cover
22379,10,Tree cover
25631,30,Grassland
28057,10,Tree cover
29445,10,Tree cover
29601,30,Grassland
30331,10,Tree cover
30431,50,Built-up
58118,95,Mangrove
71863,30,Grassland
81394,10,Tree cover
83232,10,Tree cover
83809,10,Tree cover
22459,10,Tree cover
54259,10,Tree cover
54590,10,Tree cover
54598,30,Grassland
54933,10,Tree cover
55186,10,Tree cover
55323,10,Tree cover
56388,10,Tree cover
56396,10,Tree cover
67005,10,Tree cover
25075,60,Bare / sparse
25168,10,Tree cover
25617,10,Tree cover
27175,10,Tree cover
41932,10,Tree cover
43482,10,Tree cover
59228,10,Tree cover
59242,10,Tree cover
61417,30,Grassland
66018,10,Tree cover
25130,10,Tree cover
26910,30,Grassland
28147,10,Tree cover
28233,10,Tree cover
28261,10,Tree cover
28267,10,Tree cover
30409,10,Tree cover
32388,10,Tree cover
38034,10,Tree cover
80325,10,Tree cover
27197,10,Tree cover
27711,10,Tree cover
27759,10,Tree cover
49884,10,Tree cover
50627,10,Tree cover
53598,10,Tree cover
67088,10,Tree cover
82310,10,Tree cover
28733,10,Tree cover
28987,10,Tree cover
29122,40,Cropland
30064,10,Tree cover
35401,30,Grassland
66160,10,Tree cover
77597,10,Tree cover
78270,10,Tree cover
82142,10,Tree cover
82266,10,Tree cover
82283,10,Tree cover
82798,10,Tree cover
83104,30,Grassland
83925,10,Tree cover
35567,10,Tree cover
35617,10,Tree cover
48837,10,Tree cover
54573,40,Cropland
54678,10,Tree cover
54810,10,Tree cover
55190,30,Grassland
56392,10,Tree cover
57351,10,Tree cover
57562,10,Tree cover
58171,10,Tree cover
66024,10,Tree cover
66032,10,Tree cover
66046,10,Tree cover
64038,10,Tree cover
66015,10,Tree cover
66036,10,Tree cover
68636,30,Grassland
69654,10,Tree cover
73697,10,Tree cover
73726,40,Cropland
73875,10,Tree cover
78379,10,Tree cover
78567,10,Tree cover
82329,10,Tree cover
82932,10,Tree cover
82933,10,Tree cover
83487,10,Tree cover
5729,50,Built-up
23315,50,Built-up
26676,30,Grassland
45102,30,Grassland
51357,10,Tree cover
51360,30,Grassland
51374,10,Tree cover
55525,30,Grassland
59254,95,Mangrove
68430,10,Tree cover
78994,10,Tree cover
81505,80,Water
82518,10,Tree cover
6705,30,Grassland
23943,10,Tree cover
32395,10,Tree cover
36211,10,Tree cover
42620,10,Tree cover
49895,10,Tree cover
55055,10,Tree cover
61451,30,Grassland
63940,30,Grassland
66030,10,Tree cover
66035,30,Grassland
69005,10,Tree cover
69113,10,Tree cover
69935,10,Tree cover
70710,10,Tree cover
71764,10,Tree cover
72238,10,Tree cover
73769,30,Grassland
73799,10,Tree cover
74021,10,Tree cover
80147,30,Grassland
81303,30,Grassland
81685,10,Tree cover
17928,10,Tree cover
19361,10,Tree cover
25691,10,Tree cover
59240,10,Tree cover
70769,10,Tree cover
72190,10,Tree cover
72297,10,Tree cover
72372,10,Tree cover
78872,40,Cropland
81183,50,Built-up
82558,30,Grassland
82837,30,Grassland
21021,10,Tree cover
32393,10,Tree cover
35296,50,Built-up
53603,10,Tree cover
53629,10,Tree cover
56763,10,Tree cover
64649,10,Tree cover
66019,10,Tree cover
68898,10,Tree cover
70826,50,Built-up
71617,10,Tree cover
73032,10,Tree cover
75700,10,Tree cover
76342,10,Tree cover
77028,10,Tree cover
77079,50,Built-up
78242,50,Built-up
80082,10,Tree cover
81298,10,Tree cover
26601,10,Tree cover
42799,50,Built-up
59262,50,Built-up
67764,10,Tree cover
68462,10,Tree cover
73295,50,Built-up
77011,10,Tree cover
77063,10,Tree cover
81039,40,Cropland
29096,10,Tree cover
44738,10,Tree cover
48223,10,Tree cover
48647,40,Cropland
49147,10,Tree cover
55367,10,Tree cover
59232,10,Tree cover
70725,10,Tree cover
76211,10,Tree cover
77020,30,Grassland
29227,10,Tree cover
48051,10,Tree cover
49732,10,Tree cover
69753,10,Tree cover
73278,10,Tree cover
73592,10,Tree cover
76114,10,Tree cover
78380,10,Tree cover
81330,10,Tree cover
83947,10,Tree cover
31122,50,Built-up
31266,50,Built-up
33265,50,Built-up
36962,10,Tree cover
38768,10,Tree cover
40289,50,Built-up
55120,50,Built-up
62742,60,Bare / sparse
74152,10,Tree cover
75019,50,Built-up
53602,10,Tree cover
59226,10,Tree cover
63929,10,Tree cover
68650,40,Cropland
71001,10,Tree cover
73729,40,Cropland
75015,10,Tree cover
75665,50,Built-up
76325,10,Tree cover
77685,10,Tree cover
77846,10,Tree cover
78028,50,Built-up
78457,10,Tree cover
53623,30,Grassland
53627,95,Mangrove
61383,10,Tree cover
61965,10,Tree cover
69793,50,Built-up
70492,10,Tree cover
70775,50,Built-up
71154,10,Tree cover
71507,30,Grassland
73012,10,Tree cover
73296,10,Tree cover
74424,10,Tree cover
77021,10,Tree cover
84096,50,Built-up
6256,10,Tree cover
8632,10,Tree cover
10693,10,Tree cover
10864,10,Tree cover
10883,10,Tree cover
10888,10,Tree cover
11133,30,Grassland
11696,10,Tree cover
13380,10,Tree cover
20253,10,Tree cover
36645,10,Tree cover
40243,10,Tree cover
40246,10,Tree cover
40528,50,Built-up
40932,10,Tree cover
51373,50,Built-up
6662,10,Tree cover
10651,10,Tree cover
11126,50,Built-up
11153,10,Tree cover
11685,20,Shrubland
11694,30,Grassland
11917,50,Built-up
14243,30,Grassland
20072,50,Built-up
20281,30,Grassland
20454,30,Grassland
25793,50,Built-up
40521,10,Tree cover
51330,10,Tree cover
31194,10,Tree cover
32344,10,Tree cover
32828,10,Tree cover
36503,10,Tree cover
36898,10,Tree cover
38256,10,Tree cover
50742,10,Tree cover
32271,10,Tree cover
32359,10,Tree cover
32561,30,Grassland
33271,30,Grassland
36313,10,Tree cover
36515,10,Tree cover
38326,10,Tree cover
40244,50,Built-up
40257,10,Tree cover
40258,10,Tree cover
42597,10,Tree cover
44486,10,Tree cover
51288,10,Tree cover
51335,30,Grassland
51337,95,Mangrove
32308,10,Tree cover
35398,50,Built-up
35410,10,Tree cover
36646,10,Tree cover
39119,50,Built-up
39272,30,Grassland
39748,10,Tree cover
40275,10,Tree cover
40928,10,Tree cover
46967,50,Built-up
91800,10,Tree cover
91829,10,Tree cover
32513,10,Tree cover
32597,10,Tree cover
35253,10,Tree cover
36497,10,Tree cover
38503,30,Grassland
39113,10,Tree cover
39239,10,Tree cover
47004,10,Tree cover
48613,10,Tree cover
91817,10,Tree cover
32683,10,Tree cover
35321,10,Tree cover
35521,10,Tree cover
39121,10,Tree cover
39160,10,Tree cover
40530,10,Tree cover
40531,10,Tree cover
41412,10,Tree cover
46991,10,Tree cover
47035,10,Tree cover
50761,50,Built-up
35220,10,Tree cover
38511,10,Tree cover
39756,10,Tree cover
40679,50,Built-up
40722,50,Built-up
41424,10,Tree cover
44494,30,Grassland
35226,10,Tree cover
35283,10,Tree cover
36223,50,Built-up
44506,10,Tree cover
47140,30,Grassland
48154,10,Tree cover
